,SibSp,Parch,EFare,Pclass_2,Pclass_3,Sex_male,ETicket_B,ETicket_C,ETicket_D,ETicket_E,ECabin_B,ECabin_C,ECabin_D,ECabin_E,ECabin_F,ECabin_n,ETitle_Miss,ETitle_Mr,ETitle_Mrs,ETitle_Rare,ETitle_Rev,Embarked_Q,Embarked_S
780,0,0,2.10768880462,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
781,1,0,4.06044301055,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
782,0,0,3.43398720449,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
783,1,2,3.19663021592,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
784,0,0,2.08567209143,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
785,0,0,2.11021320035,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
786,0,0,2.13957192373,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
787,4,1,3.40535539181,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
788,1,2,3.07153523697,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
789,0,0,4.38452351487,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
790,0,0,2.16905370037,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
791,0,0,3.295836866,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
792,8,2,4.2563216783,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
793,0,0,3.45618417999,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
794,0,0,2.18557925524,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
795,0,0,2.63905732962,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
796,0,0,3.29321119974,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
797,0,0,2.27040275228,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
798,0,0,2.10768880462,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
799,1,1,3.22485789655,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
800,0,0,2.63905732962,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
801,1,1,3.30505352111,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
802,1,2,4.7957905456,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
803,0,1,2.25304815005,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
804,0,0,2.07631164867,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
805,0,0,2.17190676935,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
806,0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
807,0,0,2.17190676935,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
808,0,0,2.63905732962,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
809,1,0,3.99083418585,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
810,0,0,2.18464579513,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
811,0,0,3.22485789655,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
812,0,0,2.44234703537,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
813,4,2,3.47429293673,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
814,0,0,2.20276475771,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
815,0,0,0.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
816,0,0,2.18885632767,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
817,1,1,3.63769667993,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
818,0,0,2.00821403239,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
819,3,2,3.36384159512,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
820,1,1,4.5485998345,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
821,0,0,2.26825241391,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
822,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
823,0,1,2.6008361168,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
824,4,1,3.70592091997,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
825,0,0,2.07317192867,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
826,0,0,4.05171190166,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
827,0,2,3.63769667993,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
828,0,0,2.16905370037,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
829,0,0,4.39444915467,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
830,1,0,2.73788081106,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
831,1,1,2.98315349135,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
832,0,0,2.10768880462,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
833,0,0,2.18089192272,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
834,0,0,2.23001440016,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
835,1,1,4.43269954917,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
836,0,0,2.26825241391,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
837,0,0,2.20276475771,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
838,0,0,4.05171190166,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
839,0,0,3.42426265459,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
840,0,0,2.18885632767,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
841,0,0,2.44234703537,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
842,0,0,3.4657359028,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
843,0,0,2.00653477087,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
844,0,0,2.26825241391,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
845,0,0,2.14593128295,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
846,8,2,4.2563216783,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
847,0,0,2.18557925524,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
848,0,1,3.52636052462,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
849,1,0,4.5009667784,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
850,4,2,3.47429293673,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
851,0,0,2.17190676935,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
852,1,1,2.78783441383,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
853,0,1,3.69882978497,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
854,1,0,3.295836866,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
855,0,1,2.33698651971,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
856,1,1,5.11118445372,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
857,0,0,3.3160025356,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
858,0,3,3.00856458612,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
859,0,0,2.10768880462,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
860,2,0,2.71524426168,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
861,1,0,2.52572864431,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
862,0,0,3.29321119974,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
863,8,2,4.2563216783,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
864,0,0,2.63905732962,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
865,0,0,2.63905732962,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
866,1,0,2.69855863167,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
867,0,0,3.94150025095,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
868,0,0,2.35137525716,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
869,1,1,2.49595373872,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
870,0,0,2.18557925524,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
871,1,1,3.98069422519,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
872,0,0,1.79175946923,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
873,0,0,2.30258509299,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
874,1,0,3.21887582487,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
875,0,0,2.10717829665,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
876,0,0,2.38377790827,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
877,0,0,2.18557925524,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
878,0,0,2.18557925524,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
879,0,1,4.43269954917,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
880,0,1,3.295836866,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
881,0,0,2.18557925524,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
882,0,0,2.4437981559,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
883,0,0,2.44234703537,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
884,0,0,2.08567209143,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
885,0,5,3.40535539181,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
886,0,0,2.63905732962,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
887,0,0,3.43398720449,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
888,1,2,3.19663021592,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
889,0,0,3.43398720449,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
890,0,0,2.16905370037,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
